SITE_REFERENCE,GAS_FLOW_DAY,ENERGY_VALUE
WM14,16/05/2019,19943.0
WM14,17/05/2019,20913.0
WM14,18/05/2019,11412.0
WM14,19/05/2019,9193.0
WM14,20/05/2019,19340.0
WM14,21/05/2019,21858.0
WM14,22/05/2019,23701.0
WM14,23/05/2019,24339.0
WM14,24/05/2019,23420.0
WM14,25/05/2019,8522.0
WM14,26/05/2019,7062.0
WM14,27/05/2019,7403.0
WM14,28/05/2019,14873.0
WM14,29/05/2019,17230.0
WM14,30/05/2019,16316.0
WM14,31/05/2019,15984.0
WM14,01/06/2019,5723.0
WM14,02/06/2019,5432.0
WM14,03/06/2019,15284.0
WM14,04/06/2019,17032.0
WM14,05/06/2019,17413.0
WM14,06/06/2019,18638.0
WM14,07/06/2019,19097.0
WM14,08/06/2019,10295.0
WM14,09/06/2019,8594.0
WM14,10/06/2019,17057.0
WM14,11/06/2019,18298.0
WM14,12/06/2019,18887.0
WM14,13/06/2019,21088.0
WM14,14/06/2019,23188.0
WM14,15/06/2019,10143.0
WM14,16/06/2019,8232.0
WM14,17/06/2019,21251.0
WM14,18/06/2019,18959.0
WM14,19/06/2019,21982.0
WM14,20/06/2019,23420.0
WM14,21/06/2019,24209.0
WM14,22/06/2019,10917.0
WM14,23/06/2019,8776.0
WM14,24/06/2019,20553.0
WM14,25/06/2019,20246.0
WM14,26/06/2019,21050.0
WM14,27/06/2019,21013.0
WM14,28/06/2019,20876.0
WM14,29/06/2019,11437.0
WM14,30/06/2019,9406.0
WM14,01/07/2019,18263.0
WM14,02/07/2019,18727.0
WM14,03/07/2019,20730.0
WM14,04/07/2019,20615.0
WM14,05/07/2019,20574.0
WM14,06/07/2019,10452.0
WM14,07/07/2019,8503.0
WM14,08/07/2019,17430.0
WM14,09/07/2019,20077.0
WM14,10/07/2019,20689.0
WM14,11/07/2019,20157.0
WM14,12/07/2019,20516.0
WM14,13/07/2019,9530.0
WM14,14/07/2019,8085.0
WM14,15/07/2019,19226.0
WM14,16/07/2019,20840.0
WM14,17/07/2019,22637.0
WM14,18/07/2019,20772.0
WM14,19/07/2019,20650.0
WM14,20/07/2019,11764.0
WM14,21/07/2019,9706.0
WM14,22/07/2019,18981.0
WM14,23/07/2019,19900.0
WM14,24/07/2019,21561.0
WM14,25/07/2019,18757.0
WM14,26/07/2019,11112.0
WM14,27/07/2019,2912.0
WM14,28/07/2019,2815.0
WM14,29/07/2019,20015.0
WM14,30/07/2019,23807.0
WM14,31/07/2019,23466.0
WM14,01/08/2019,19909.0
WM14,02/08/2019,22358.0
WM14,03/08/2019,9895.0
WM14,04/08/2019,6461.0
WM14,05/08/2019,18427.0
WM14,06/08/2019,20469.0
WM14,07/08/2019,20090.0
WM14,08/08/2019,21241.0
WM14,09/08/2019,21200.0
WM14,10/08/2019,10216.0
WM14,11/08/2019,7869.0
WM14,12/08/2019,18226.0
WM14,13/08/2019,19999.0
WM14,14/08/2019,21150.0
WM14,15/08/2019,20423.0
WM14,16/08/2019,20806.0
WM14,17/08/2019,10392.0
WM14,18/08/2019,9510.0
WM14,19/08/2019,19198.0
WM14,20/08/2019,21469.0
WM14,21/08/2019,20773.0
WM14,22/08/2019,20723.0
WM14,23/08/2019,21127.0
WM14,24/08/2019,10256.0
WM14,25/08/2019,9110.0
WM14,26/08/2019,8574.0
WM14,27/08/2019,19200.0
WM14,28/08/2019,19620.0
WM14,29/08/2019,18827.0
WM14,30/08/2019,18209.0
WM14,31/08/2019,10043.0
WM14,01/09/2019,8583.0
WM14,02/09/2019,17603.0
WM14,03/09/2019,20877.0
WM14,04/09/2019,19846.0
WM14,05/09/2019,20911.0
WM14,06/09/2019,21514.0
WM14,07/09/2019,10690.0
WM14,08/09/2019,9559.0
WM14,09/09/2019,20769.0
WM14,10/09/2019,22201.0
WM14,11/09/2019,22987.0
WM14,12/09/2019,22446.0
WM14,13/09/2019,19575.0
WM14,14/09/2019,14826.0
WM14,15/09/2019,14351.0
WM14,16/09/2019,21444.0
WM14,17/09/2019,20940.0
WM14,18/09/2019,24307.0
WM14,19/09/2019,23567.0
WM14,20/09/2019,22568.0
WM14,21/09/2019,8875.0
WM14,22/09/2019,7208.0
WM14,23/09/2019,19603.0
WM14,24/09/2019,19481.0
WM14,25/09/2019,18363.0
WM14,26/09/2019,18574.0
WM14,27/09/2019,21373.0
WM14,28/09/2019,10751.0
WM14,29/09/2019,8843.0
WM14,30/09/2019,19132.0
WM14,01/10/2019,21911.0
WM14,02/10/2019,21064.0
WM14,03/10/2019,20642.0
WM14,04/10/2019,22084.0
WM14,05/10/2019,14133.0
WM14,06/10/2019,11687.0
WM14,07/10/2019,20725.0
WM14,08/10/2019,22377.0
WM14,09/10/2019,22639.0
WM14,10/10/2019,24866.0
WM14,11/10/2019,24750.0
WM14,12/10/2019,10178.0
WM14,13/10/2019,7665.0
WM14,14/10/2019,18176.0
WM14,15/10/2019,22902.0
WM14,16/10/2019,22050.0
WM14,17/10/2019,19715.0
WM14,18/10/2019,21737.0
WM14,19/10/2019,11875.0
WM14,20/10/2019,10383.0
WM14,21/10/2019,21650.0
WM14,22/10/2019,21343.0
WM14,23/10/2019,22304.0
WM14,24/10/2019,21836.0
WM14,25/10/2019,22473.0
WM14,26/10/2019,9447.0
WM14,27/10/2019,6147.0
WM14,28/10/2019,18995.0
WM14,29/10/2019,20478.0
WM14,30/10/2019,18010.0
WM14,31/10/2019,19006.0
WM14,01/11/2019,19213.0
WM14,02/11/2019,10174.0
WM14,03/11/2019,9438.0
WM14,04/11/2019,21976.0
WM14,05/11/2019,22602.0
WM14,06/11/2019,22838.0
WM14,07/11/2019,23182.0
WM14,08/11/2019,23477.0
WM14,09/11/2019,10296.0
WM14,10/11/2019,8587.0
WM14,11/11/2019,19693.0
WM14,12/11/2019,29542.0
WM14,13/11/2019,20963.0
WM14,14/11/2019,20950.0
WM14,15/11/2019,22737.0
WM14,16/11/2019,12710.0
WM14,17/11/2019,10783.0
WM14,18/11/2019,17741.0
WM14,19/11/2019,18700.0
WM14,20/11/2019,20237.0
WM14,21/11/2019,19042.0
WM14,22/11/2019,20109.0
WM14,23/11/2019,7744.0
WM14,24/11/2019,6206.0
WM14,25/11/2019,16401.0
WM14,26/11/2019,20174.0
WM14,27/11/2019,21425.0
WM14,28/11/2019,19743.0
WM14,29/11/2019,18856.0
WM14,30/11/2019,11134.0
WM14,01/12/2019,9051.0
WM14,02/12/2019,19767.0
WM14,03/12/2019,22540.0
WM14,04/12/2019,24237.0
WM14,05/12/2019,19637.0
WM14,06/12/2019,18550.0
WM14,07/12/2019,10848.0
WM14,08/12/2019,9290.0
WM14,09/12/2019,22785.0
WM14,10/12/2019,23209.0
WM14,11/12/2019,19796.0
WM14,12/12/2019,17445.0
WM14,13/12/2019,16610.0
WM14,14/12/2019,7916.0
WM14,15/12/2019,7294.0
WM14,16/12/2019,20303.0
WM14,17/12/2019,24421.0
WM14,18/12/2019,21541.0
WM14,19/12/2019,20190.0
WM14,20/12/2019,17064.0
WM14,21/12/2019,3647.0
WM14,22/12/2019,2394.0
WM14,23/12/2019,1397.0
WM14,24/12/2019,71.0
WM14,25/12/2019,0.0
WM14,26/12/2019,0.0
WM14,27/12/2019,0.0
WM14,28/12/2019,0.0
WM14,29/12/2019,0.0
WM14,30/12/2019,0.0
WM14,31/12/2019,0.0
WM14,01/01/2020,0.0
WM14,02/01/2020,10582.0
WM14,03/01/2020,14287.0
WM14,04/01/2020,6682.0
WM14,05/01/2020,5341.0
WM14,06/01/2020,13567.0
WM14,07/01/2020,19109.0
WM14,08/01/2020,21177.0
WM14,09/01/2020,20034.0
WM14,10/01/2020,19118.0
WM14,11/01/2020,13103.0
WM14,12/01/2020,11547.0
WM14,13/01/2020,20676.0
WM14,14/01/2020,19371.0
WM14,15/01/2020,20146.0
WM14,16/01/2020,20119.0
WM14,17/01/2020,20426.0
WM14,18/01/2020,8999.0
WM14,19/01/2020,7349.0
WM14,20/01/2020,17524.0
WM14,21/01/2020,20892.0
WM14,22/01/2020,21536.0
WM14,23/01/2020,22457.0
WM14,24/01/2020,16856.0
WM14,25/01/2020,8104.0
WM14,26/01/2020,7322.0
WM14,27/01/2020,15582.0
WM14,28/01/2020,16259.0
WM14,29/01/2020,20197.0
WM14,30/01/2020,20240.0
WM14,31/01/2020,19077.0
WM14,01/02/2020,10969.0
WM14,02/02/2020,9518.0
WM14,03/02/2020,19173.0
WM14,04/02/2020,22099.0
WM14,05/02/2020,20735.0
WM14,06/02/2020,19030.0
WM14,07/02/2020,19405.0
WM14,08/02/2020,10025.0
WM14,09/02/2020,9007.0
WM14,10/02/2020,16949.0
WM14,11/02/2020,19733.0
WM14,12/02/2020,19914.0
WM14,13/02/2020,19706.0
WM14,14/02/2020,19862.0
WM14,15/02/2020,9423.0
WM14,16/02/2020,7266.0
WM14,17/02/2020,14973.0
WM14,18/02/2020,15944.0
WM14,19/02/2020,19964.0
WM14,20/02/2020,16699.0
WM14,21/02/2020,17518.0
WM14,22/02/2020,8677.0
WM14,23/02/2020,7925.0
WM14,24/02/2020,15947.0
WM14,25/02/2020,17116.0
WM14,26/02/2020,19553.0
WM14,27/02/2020,19878.0
WM14,28/02/2020,19042.0
WM14,29/02/2020,5215.0
WM14,01/03/2020,4642.0
WM14,02/03/2020,5557.0
WM14,03/03/2020,15053.0
WM14,04/03/2020,17726.0
WM14,05/03/2020,15375.0
WM14,06/03/2020,15937.0
WM14,07/03/2020,8346.0
WM14,08/03/2020,6532.0
WM14,09/03/2020,17233.0
WM14,10/03/2020,15673.0
WM14,11/03/2020,18910.0
WM14,12/03/2020,23860.0
WM14,13/03/2020,18701.0
WM14,14/03/2020,9967.0
WM14,15/03/2020,8108.0
WM14,16/03/2020,16409.0
WM14,17/03/2020,15662.0
WM14,18/03/2020,18995.0
WM14,19/03/2020,18015.0
WM14,20/03/2020,18301.0
WM14,21/03/2020,9999.0
WM14,22/03/2020,8377.0
WM14,23/03/2020,18341.0
WM14,24/03/2020,17718.0
WM14,25/03/2020,20315.0
WM14,26/03/2020,16046.0
WM14,27/03/2020,14522.0
WM14,28/03/2020,5929.0
WM14,29/03/2020,5655.0
WM14,30/03/2020,14678.0
WM14,31/03/2020,13783.0
WM15,01/04/2019,30346.0
WM15,02/04/2019,29728.0
WM15,03/04/2019,35076.0
WM15,04/04/2019,51309.0
WM15,05/04/2019,25583.0
WM15,06/04/2019,25263.0
WM15,07/04/2019,7683.0
WM15,08/04/2019,27091.0
WM15,09/04/2019,34770.0
WM15,10/04/2019,31238.0
WM15,11/04/2019,31731.0
WM15,12/04/2019,24098.0
WM15,13/04/2019,23021.0
WM15,14/04/2019,9018.0
WM15,15/04/2019,33701.0
WM15,16/04/2019,27976.0
WM15,17/04/2019,21359.0
WM15,18/04/2019,25080.0
WM15,19/04/2019,14773.0
WM15,20/04/2019,11572.0
WM15,21/04/2019,5170.0
WM15,22/04/2019,10895.0
WM15,23/04/2019,10957.0
WM15,24/04/2019,16866.0
WM15,25/04/2019,16323.0
WM15,26/04/2019,12898.0
WM15,27/04/2019,19674.0
WM15,28/04/2019,8321.0
WM15,29/04/2019,12961.0
WM15,30/04/2019,8074.0
WM15,01/05/2019,5492.0
WM15,02/05/2019,8971.0
WM15,03/05/2019,10151.0
WM15,04/05/2019,15057.0
WM15,05/05/2019,7602.0
WM15,06/05/2019,15860.0
WM15,07/05/2019,12095.0
WM15,08/05/2019,16662.0
WM15,09/05/2019,20303.0
WM15,10/05/2019,13144.0
WM15,11/05/2019,13052.0
WM15,12/05/2019,6079.0
WM15,13/05/2019,6709.0
WM15,14/05/2019,3776.0
WM15,15/05/2019,3223.0
WM15,16/05/2019,4770.0
WM15,17/05/2019,5047.0
WM15,18/05/2019,5632.0
WM15,19/05/2019,2831.0
WM15,20/05/2019,6894.0
WM15,21/05/2019,5817.0
WM15,22/05/2019,3786.0
WM15,23/05/2019,2931.0
WM15,24/05/2019,1485.0
WM15,25/05/2019,711.0
WM15,26/05/2019,1361.0
WM15,27/05/2019,3341.0
WM15,28/05/2019,5816.0
WM15,29/05/2019,9596.0
WM15,30/05/2019,1142.0
WM15,31/05/2019,124.0
WM15,01/06/2019,62.0
WM15,02/06/2019,247.0
WM15,03/06/2019,1785.0
WM15,04/06/2019,3147.0
WM15,05/06/2019,7633.0
WM15,06/06/2019,4955.0
WM15,07/06/2019,5848.0
WM15,08/06/2019,9725.0
WM15,09/06/2019,4838.0
WM15,10/06/2019,7764.0
WM15,11/06/2019,16952.0
WM15,12/06/2019,17460.0
WM15,13/06/2019,12466.0
WM15,14/06/2019,7610.0
WM15,15/06/2019,5908.0
WM15,16/06/2019,3610.0
WM15,17/06/2019,1816.0
WM15,18/06/2019,551.0
WM15,19/06/2019,2235.0
WM15,20/06/2019,3438.0
WM15,21/06/2019,2715.0
WM15,22/06/2019,1794.0
WM15,23/06/2019,31.0
WM15,24/06/2019,0.0
WM15,25/06/2019,124.0
WM15,26/06/2019,802.0
WM15,27/06/2019,1975.0
WM15,28/06/2019,492.0
WM15,29/06/2019,0.0
WM15,30/06/2019,31.0
WM15,01/07/2019,431.0
WM15,02/07/2019,1408.0
WM15,03/07/2019,1443.0
WM15,04/07/2019,309.0
WM15,05/07/2019,0.0
WM15,06/07/2019,800.0
WM15,07/07/2019,336.0
WM15,08/07/2019,61.0
WM15,09/07/2019,0.0
WM15,10/07/2019,0.0
WM15,11/07/2019,61.0
WM15,12/07/2019,31.0
WM15,13/07/2019,186.0
WM15,14/07/2019,279.0
WM15,15/07/2019,62.0
WM15,16/07/2019,0.0
WM15,17/07/2019,0.0
WM15,18/07/2019,31.0
WM15,19/07/2019,61.0
WM15,20/07/2019,124.0
WM15,21/07/2019,62.0
WM15,22/07/2019,0.0
WM15,23/07/2019,0.0
WM15,24/07/2019,0.0
WM15,25/07/2019,0.0
WM15,26/07/2019,0.0
WM15,27/07/2019,0.0
WM15,28/07/2019,0.0
WM15,29/07/2019,0.0
WM15,30/07/2019,0.0
WM15,31/07/2019,0.0
WM15,01/08/2019,0.0
WM15,02/08/2019,0.0
WM15,03/08/2019,0.0
WM15,04/08/2019,0.0
WM15,05/08/2019,0.0
WM15,06/08/2019,0.0
WM15,07/08/2019,0.0
WM15,08/08/2019,0.0
WM15,09/08/2019,0.0
WM15,10/08/2019,0.0
WM15,11/08/2019,0.0
WM15,12/08/2019,124.0
WM15,13/08/2019,369.0
WM15,14/08/2019,0.0
WM15,15/08/2019,0.0
WM15,16/08/2019,0.0
WM15,17/08/2019,93.0
WM15,18/08/2019,312.0
WM15,19/08/2019,0.0
WM15,20/08/2019,408.0
WM15,21/08/2019,313.0
WM15,22/08/2019,0.0
WM15,23/08/2019,0.0
WM15,24/08/2019,0.0
WM15,25/08/2019,0.0
WM15,26/08/2019,0.0
WM15,27/08/2019,0.0
WM15,28/08/2019,492.0
WM15,29/08/2019,371.0
WM15,30/08/2019,0.0
WM15,31/08/2019,406.0
WM15,01/09/2019,848.0
WM15,02/09/2019,1159.0
WM15,03/09/2019,1034.0
WM15,04/09/2019,812.0
WM15,05/09/2019,2815.0
WM15,06/09/2019,1675.0
WM15,07/09/2019,906.0
WM15,08/09/2019,2062.0
WM15,09/09/2019,1763.0
WM15,10/09/2019,928.0
WM15,11/09/2019,0.0
WM15,12/09/2019,650.0
WM15,13/09/2019,2808.0
WM15,14/09/2019,4443.0
WM15,15/09/2019,0.0
WM15,16/09/2019,1368.0
WM15,17/09/2019,5317.0
WM15,18/09/2019,6281.0
WM15,19/09/2019,4342.0
WM15,20/09/2019,2667.0
WM15,21/09/2019,1392.0
WM15,22/09/2019,0.0
WM15,23/09/2019,0.0
WM15,24/09/2019,0.0
WM15,25/09/2019,0.0
WM15,26/09/2019,775.0
WM15,27/09/2019,2587.0
WM15,28/09/2019,2338.0
WM15,29/09/2019,1559.0
WM15,30/09/2019,3846.0
WM15,01/10/2019,3256.0
WM15,02/10/2019,13118.0
WM15,03/10/2019,16105.0
WM15,04/10/2019,6606.0
WM15,05/10/2019,5179.0
WM15,06/10/2019,3465.0
WM15,07/10/2019,11440.0
WM15,08/10/2019,7156.0
WM15,09/10/2019,9320.0
WM15,10/10/2019,9552.0
WM15,11/10/2019,6125.0
WM15,12/10/2019,6885.0
WM15,13/10/2019,5174.0
WM15,14/10/2019,12934.0
WM15,15/10/2019,11380.0
WM15,16/10/2019,8146.0
WM15,17/10/2019,13615.0
WM15,18/10/2019,12994.0
WM15,19/10/2019,11320.0
WM15,20/10/2019,6885.0
WM15,21/10/2019,18112.0
WM15,22/10/2019,18174.0
WM15,23/10/2019,16437.0
WM15,24/10/2019,13836.0
WM15,25/10/2019,13680.0
WM15,26/10/2019,15962.0
WM15,27/10/2019,7641.0
WM15,28/10/2019,24593.0
WM15,29/10/2019,26758.0
WM15,30/10/2019,24716.0
WM15,31/10/2019,24593.0
WM15,01/11/2019,15158.0
WM15,02/11/2019,14353.0
WM15,03/11/2019,6094.0
WM15,04/11/2019,20664.0
WM15,05/11/2019,22833.0
WM15,06/11/2019,25741.0
WM15,07/11/2019,23880.0
WM15,08/11/2019,20313.0
WM15,09/11/2019,20127.0
WM15,10/11/2019,7815.0
WM15,11/11/2019,28738.0
WM15,12/11/2019,31318.0
WM15,13/11/2019,29837.0
WM15,14/11/2019,33577.0
WM15,15/11/2019,25795.0
WM15,16/11/2019,21329.0
WM15,17/11/2019,9025.0
WM15,18/11/2019,33517.0
WM15,19/11/2019,34925.0
WM15,20/11/2019,33130.0
WM15,21/11/2019,33990.0
WM15,22/11/2019,24252.0
WM15,23/11/2019,19786.0
WM15,24/11/2019,8312.0
WM15,25/11/2019,27019.0
WM15,26/11/2019,24655.0
WM15,27/11/2019,24685.0
WM15,28/11/2019,27229.0
WM15,29/11/2019,26020.0
WM15,30/11/2019,24096.0
WM15,01/12/2019,9607.0
WM15,02/12/2019,36100.0
WM15,03/12/2019,31974.0
WM15,04/12/2019,32543.0
WM15,05/12/2019,30625.0
WM15,06/12/2019,19593.0
WM15,07/12/2019,18344.0
WM15,08/12/2019,8954.0
WM15,09/12/2019,31918.0
WM15,10/12/2019,30609.0
WM15,11/12/2019,32479.0
WM15,12/12/2019,32335.0
WM15,13/12/2019,24376.0
WM15,14/12/2019,22768.0
WM15,15/12/2019,9249.0
WM15,16/12/2019,33639.0
WM15,17/12/2019,37486.0
WM15,18/12/2019,38317.0
WM15,19/12/2019,31660.0
WM15,20/12/2019,26700.0
WM15,21/12/2019,22809.0
WM15,22/12/2019,7140.0
WM15,23/12/2019,33399.0
WM15,24/12/2019,26437.0
WM15,25/12/2019,339.0
WM15,26/12/2019,309.0
WM15,27/12/2019,186.0
WM15,28/12/2019,0.0
WM15,29/12/2019,0.0
WM15,30/12/2019,2171.0
WM15,31/12/2019,30517.0
WM15,01/01/2020,32160.0
WM15,02/01/2020,35978.0
WM15,03/01/2020,28838.0
WM15,04/01/2020,24652.0
WM15,05/01/2020,7745.0
WM15,06/01/2020,35823.0
WM15,07/01/2020,35486.0
WM15,08/01/2020,33639.0
WM15,09/01/2020,34435.0
WM15,10/01/2020,27955.0
WM15,11/01/2020,22670.0
WM15,12/01/2020,7431.0
WM15,13/01/2020,34114.0
WM15,14/01/2020,31695.0
WM15,15/01/2020,31726.0
WM15,16/01/2020,31403.0
WM15,17/01/2020,25088.0
WM15,18/01/2020,22313.0
WM15,19/01/2020,8402.0
WM15,20/01/2020,59368.0
WM15,21/01/2020,59397.0
WM15,22/01/2020,57012.0
WM15,23/01/2020,53226.0
WM15,24/01/2020,52248.0
WM15,25/01/2020,38809.0
WM15,26/01/2020,21599.0
WM15,27/01/2020,55324.0
WM15,28/01/2020,55217.0
WM15,29/01/2020,53485.0
WM15,30/01/2020,50144.0
WM15,31/01/2020,45813.0
WM15,01/02/2020,35731.0
WM15,02/02/2020,20417.0
WM15,03/02/2020,53361.0
WM15,04/02/2020,55898.0
WM15,05/02/2020,52639.0
WM15,06/02/2020,51047.0
WM15,07/02/2020,48288.0
WM15,08/02/2020,33602.0
WM15,09/02/2020,19933.0
WM15,10/02/2020,54042.0
WM15,11/02/2020,54630.0
WM15,12/02/2020,48968.0
WM15,13/02/2020,46196.0
WM15,14/02/2020,41655.0
WM15,15/02/2020,26783.0
WM15,16/02/2020,20282.0
WM15,17/02/2020,50210.0
WM15,18/02/2020,48163.0
WM15,19/02/2020,47757.0
WM15,20/02/2020,47042.0
WM15,21/02/2020,41421.0
WM15,22/02/2020,30408.0
WM15,23/02/2020,21159.0
WM15,24/02/2020,46860.0
WM15,25/02/2020,49430.0
WM15,26/02/2020,51837.0
WM15,27/02/2020,52031.0
WM15,28/02/2020,43755.0
WM15,29/02/2020,32472.0
WM15,01/03/2020,22359.0
WM15,02/03/2020,49144.0
WM15,03/03/2020,47704.0
WM15,04/03/2020,48135.0
WM15,05/03/2020,49091.0
WM15,06/03/2020,41593.0
WM15,07/03/2020,28078.0
WM15,08/03/2020,20241.0
WM15,09/03/2020,42395.0
WM15,10/03/2020,33486.0
WM15,11/03/2020,36812.0
WM15,12/03/2020,44916.0
WM15,13/03/2020,37526.0
WM15,14/03/2020,23757.0
WM15,15/03/2020,21097.0
WM15,16/03/2020,44938.0
WM15,17/03/2020,30377.0
WM15,18/03/2020,43852.0
WM15,19/03/2020,41712.0
WM15,20/03/2020,40771.0
WM15,21/03/2020,31054.0
WM15,22/03/2020,21159.0
WM15,23/03/2020,44503.0
WM15,24/03/2020,30610.0
WM15,25/03/2020,28014.0
WM15,26/03/2020,15062.0
WM15,27/03/2020,2712.0
WM15,28/03/2020,3078.0
WM15,29/03/2020,10796.0
WM15,30/03/2020,43497.0
WM15,31/03/2020,32397.0
WM16,01/04/2019,53052.0
WM16,02/04/2019,54104.0
WM16,03/04/2019,43356.0
WM16,04/04/2019,82157.0
WM16,05/04/2019,29233.0
WM16,06/04/2019,0.0
WM16,07/04/2019,7745.0
WM16,08/04/2019,48381.0
WM16,09/04/2019,47731.0
WM16,10/04/2019,44657.0
WM16,11/04/2019,43703.0
WM16,12/04/2019,27730.0
WM16,13/04/2019,5447.0
WM16,14/04/2019,492.0
WM16,15/04/2019,28961.0
WM16,16/04/2019,18743.0
WM16,17/04/2019,35116.0
WM16,18/04/2019,0.0
WM16,19/04/2019,0.0
WM16,20/04/2019,0.0
WM16,21/04/2019,0.0
WM16,22/04/2019,0.0
WM16,23/04/2019,40256.0
WM16,24/04/2019,55921.0
WM16,25/04/2019,51683.0
WM16,26/04/2019,45512.0
WM16,27/04/2019,1268.0
WM16,28/04/2019,11291.0
WM16,29/04/2019,51629.0
WM16,30/04/2019,45102.0
WM16,01/05/2019,37952.0
WM16,02/05/2019,44793.0
WM16,03/05/2019,8763.0
WM16,04/05/2019,0.0
WM16,05/05/2019,0.0
WM16,06/05/2019,0.0
WM16,07/05/2019,39464.0
WM16,08/05/2019,43074.0
WM16,09/05/2019,40112.0
WM16,10/05/2019,20149.0
WM16,11/05/2019,0.0
WM16,12/05/2019,7745.0
WM16,13/05/2019,39825.0
WM16,14/05/2019,40583.0
WM16,15/05/2019,37666.0
WM16,16/05/2019,39025.0
WM16,17/05/2019,24868.0
WM16,18/05/2019,0.0
WM16,19/05/2019,3909.0
WM16,20/05/2019,31146.0
WM16,21/05/2019,34655.0
WM16,22/05/2019,27884.0
WM16,23/05/2019,34898.0
WM16,24/05/2019,12745.0
WM16,25/05/2019,0.0
WM16,26/05/2019,0.0
WM16,27/05/2019,4021.0
WM16,28/05/2019,30223.0
WM16,29/05/2019,21938.0
WM16,30/05/2019,30393.0
WM16,31/05/2019,17045.0
WM16,01/06/2019,0.0
WM16,02/06/2019,0.0
WM16,03/06/2019,6432.0
WM16,04/06/2019,25610.0
WM16,05/06/2019,23052.0
WM16,06/06/2019,37240.0
WM16,07/06/2019,13634.0
WM16,08/06/2019,0.0
WM16,09/06/2019,9490.0
WM16,10/06/2019,25923.0
WM16,11/06/2019,17168.0
WM16,12/06/2019,23105.0
WM16,13/06/2019,26201.0
WM16,14/06/2019,10672.0
WM16,15/06/2019,0.0
WM16,16/06/2019,2715.0
WM16,17/06/2019,21605.0
WM16,18/06/2019,21678.0
WM16,19/06/2019,20668.0
WM16,20/06/2019,15963.0
WM16,21/06/2019,11694.0
WM16,22/06/2019,0.0
WM16,23/06/2019,5785.0
WM16,24/06/2019,21938.0
WM16,25/06/2019,23077.0
WM16,26/06/2019,22432.0
WM16,27/06/2019,18205.0
WM16,28/06/2019,15511.0
WM16,29/06/2019,0.0
WM16,30/06/2019,2021.0
WM16,01/07/2019,9941.0
WM16,02/07/2019,23209.0
WM16,03/07/2019,19340.0
WM16,04/07/2019,14409.0
WM16,05/07/2019,9442.0
WM16,06/07/2019,0.0
WM16,07/07/2019,672.0
WM16,08/07/2019,22747.0
WM16,09/07/2019,21826.0
WM16,10/07/2019,18575.0
WM16,11/07/2019,18953.0
WM16,12/07/2019,5848.0
WM16,13/07/2019,0.0
WM16,14/07/2019,7040.0
WM16,15/07/2019,24561.0
WM16,16/07/2019,18375.0
WM16,17/07/2019,21617.0
WM16,18/07/2019,20251.0
WM16,19/07/2019,7134.0
WM16,20/07/2019,0.0
WM16,21/07/2019,5406.0
WM16,22/07/2019,23262.0
WM16,23/07/2019,21345.0
WM16,24/07/2019,20169.0
WM16,25/07/2019,19106.0
WM16,26/07/2019,8621.0
WM16,27/07/2019,0.0
WM16,28/07/2019,4697.0
WM16,29/07/2019,23146.0
WM16,30/07/2019,16565.0
WM16,31/07/2019,13200.0
WM16,01/08/2019,19596.0
WM16,02/08/2019,6356.0
WM16,03/08/2019,0.0
WM16,04/08/2019,3610.0
WM16,05/08/2019,22922.0
WM16,06/08/2019,17818.0
WM16,07/08/2019,21352.0
WM16,08/08/2019,14782.0
WM16,09/08/2019,9762.0
WM16,10/08/2019,0.0
WM16,11/08/2019,5192.0
WM16,12/08/2019,20850.0
WM16,13/08/2019,16619.0
WM16,14/08/2019,21932.0
WM16,15/08/2019,16179.0
WM16,16/08/2019,7899.0
WM16,17/08/2019,0.0
WM16,18/08/2019,3678.0
WM16,19/08/2019,21428.0
WM16,20/08/2019,17211.0
WM16,21/08/2019,18327.0
WM16,22/08/2019,16363.0
WM16,23/08/2019,7125.0
WM16,24/08/2019,0.0
WM16,25/08/2019,0.0
WM16,26/08/2019,4554.0
WM16,27/08/2019,22071.0
WM16,28/08/2019,15296.0
WM16,29/08/2019,21468.0
WM16,30/08/2019,4312.0
WM16,31/08/2019,0.0
WM16,01/09/2019,3235.0
WM16,02/09/2019,23590.0
WM16,03/09/2019,15413.0
WM16,04/09/2019,21499.0
WM16,05/09/2019,17107.0
WM16,06/09/2019,7970.0
WM16,07/09/2019,0.0
WM16,08/09/2019,5219.0
WM16,09/09/2019,20540.0
WM16,10/09/2019,13766.0
WM16,11/09/2019,19055.0
WM16,12/09/2019,12374.0
WM16,13/09/2019,7899.0
WM16,14/09/2019,0.0
WM16,15/09/2019,5770.0
WM16,16/09/2019,18686.0
WM16,17/09/2019,16821.0
WM16,18/09/2019,18282.0
WM16,19/09/2019,15941.0
WM16,20/09/2019,9738.0
WM16,21/09/2019,0.0
WM16,22/09/2019,7220.0
WM16,23/09/2019,23911.0
WM16,24/09/2019,22723.0
WM16,25/09/2019,21920.0
WM16,26/09/2019,24190.0
WM16,27/09/2019,7699.0
WM16,28/09/2019,0.0
WM16,29/09/2019,0.0
WM16,30/09/2019,22856.0
WM16,01/10/2019,18949.0
WM16,02/10/2019,19910.0
WM16,03/10/2019,21173.0
WM16,04/10/2019,9149.0
WM16,05/10/2019,0.0
WM16,06/10/2019,1268.0
WM16,07/10/2019,31482.0
WM16,08/10/2019,23437.0
WM16,09/10/2019,25186.0
WM16,10/10/2019,22267.0
WM16,11/10/2019,9899.0
